directory_name,model,lr,benchmark,task,seed,accuracy,mcc,f1,precision,recall,runtime,epoch
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/GUE/gue__3e-5_3_seed17/results/gue_DNABERT2_bpe_3e-5_tf_3_seed17,DNABERT2,3e-5,GUE,tf_3,17,0.792,0.5932607007309417,0.7903766769865842,0.8013341258833631,0.792,0.2567,3.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/GUE/gue__3e-5_3_seed17/results/gue_DNABERT2_bpe_3e-5_mouse_3_seed17,DNABERT2,3e-5,GUE,mouse_3,17,0.895397489539749,0.7908263305322129,0.895397489539749,0.8954131652661065,0.8954131652661065,0.0692,4.2
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/GUE/gue__3e-5_prom_core_notata_seed84/results/gue_DNABERT2_bpe_3e-5_prom_core_notata_seed84,DNABERT2,3e-5,GUE,prom_core_notata,84,0.8356887130205389,0.6714149186826842,0.8356874003515975,0.8357167570798232,0.8356981618603636,5.675,4.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/GUE/gue__3e-5_prom_300_tata_seed222/results/gue_DNABERT2_bpe_3e-5_prom_300_tata_seed222,DNABERT2,3e-5,GUE,prom_300_tata,222,0.8140293637846656,0.6305101371020667,0.8140051101884382,0.8155375552282769,0.8149728347714925,0.53,10.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/GUE/gue__3e-5_3_seed222/results/gue_DNABERT2_bpe_3e-5_mouse_3_seed222,DNABERT2,3e-5,GUE,mouse_3,222,0.8786610878661087,0.7573359497527293,0.8786525902971094,0.8786944950273148,0.878641456582633,0.0678,4.2
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/GUE/gue__3e-5_3_seed222/results/gue_DNABERT2_bpe_3e-5_tf_3_seed222,DNABERT2,3e-5,GUE,tf_3,222,0.776,0.5615884240514728,0.774087879814752,0.7856717011128775,0.776,0.2547,3.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/GUE/gue__3e-5_prom_core_tata_seed3/results/gue_DNABERT2_bpe_3e-5_prom_core_tata_seed3,DNABERT2,3e-5,GUE,prom_core_tata,3,0.8841761827079935,0.7702746771365702,0.8840972216674257,0.8858279914529914,0.8844479219894397,0.6402,10.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/GUE/gue__3e-5_0_seed223/results/gue_DNABERT2_bpe_3e-5_tf_0_seed223,DNABERT2,3e-5,GUE,tf_0,223,0.808,0.6432544270647863,0.8039343833736357,0.835857352222765,0.808,0.3026,3.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/GUE/gue__3e-5_0_seed223/results/gue_DNABERT2_bpe_3e-5_mouse_0_seed223,DNABERT2,3e-5,GUE,mouse_0,223,0.7320987654320987,0.4723677731718297,0.7297820823244552,0.740340909090909,0.7320987654320987,0.2286,1.23
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/GUE/gue__3e-5_prom_300_all_seed223/results/gue_DNABERT2_bpe_3e-5_prom_300_all_seed223,DNABERT2,3e-5,GUE,prom_300_all,223,0.9244932432432432,0.8494982285602412,0.924446658368354,0.925130904899233,0.9243676665296992,5.7329,4.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/GUE/gue__3e-5_reconstructed_seed54/results/gue_DNABERT2_bpe_3e-5_reconstructed_seed54,DNABERT2,3e-5,GUE,reconstructed,54,0.9103463393248575,0.8459675959929545,0.9035393957273151,0.9130099240415293,0.8963654633122534,4.0597,5.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/GUE/gue__3e-5_prom_core_all_seed222/results/gue_DNABERT2_bpe_3e-5_prom_core_all_seed222,DNABERT2,3e-5,GUE,prom_core_all,222,0.8337837837837838,0.668616141968254,0.8336826258575141,0.8347602234133573,0.8338565292661013,4.551,4.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/GUE/gue__3e-5_3_seed3/results/gue_DNABERT2_bpe_3e-5_mouse_3_seed3,DNABERT2,3e-5,GUE,mouse_3,3,0.8870292887029289,0.7754409139042598,0.8869580450205834,0.888291894929063,0.8871498599439775,0.0916,4.2
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/GUE/gue__3e-5_3_seed3/results/gue_DNABERT2_bpe_3e-5_tf_3_seed3,DNABERT2,3e-5,GUE,tf_3,3,0.765,0.5473816462639816,0.7612698412698413,0.7826666666666666,0.765,0.2851,3.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/GUE/gue__3e-5_prom_core_notata_seed3/results/gue_DNABERT2_bpe_3e-5_prom_core_notata_seed3,DNABERT2,3e-5,GUE,prom_core_notata,3,0.8345581307706802,0.6720240261066988,0.8342386115099417,0.8373768287758907,0.8346527185219439,6.3194,4.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/GUE/gue__3e-5_prom_300_all_seed17/results/gue_DNABERT2_bpe_3e-5_prom_300_all_seed17,DNABERT2,3e-5,GUE,prom_300_all,17,0.9224662162162162,0.8462152289051764,0.9223713045570718,0.9239448190258073,0.9222720631876912,5.1202,4.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/GUE/gue__3e-5_prom_300_tata_seed18/results/gue_DNABERT2_bpe_3e-5_prom_300_tata_seed18,DNABERT2,3e-5,GUE,prom_300_tata,18,0.8189233278955954,0.6383396025838981,0.8189059784474615,0.8190576562766139,0.8192819857249387,0.5308,10.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/GUE/gue__3e-5_prom_core_all_seed3/results/gue_DNABERT2_bpe_3e-5_prom_core_all_seed3,DNABERT2,3e-5,GUE,prom_core_all,3,0.8239864864864865,0.6480037565460351,0.823985984255114,0.8240066857841255,0.823997070833242,5.214,4.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/GUE/gue__3e-5_3_seed223/results/gue_DNABERT2_bpe_3e-5_mouse_3_seed223,DNABERT2,3e-5,GUE,mouse_3,223,0.8577405857740585,0.7154761904761905,0.8577380952380952,0.8577380952380952,0.8577380952380952,0.0758,4.2
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/GUE/gue__3e-5_3_seed223/results/gue_DNABERT2_bpe_3e-5_tf_3_seed223,DNABERT2,3e-5,GUE,tf_3,223,0.779,0.5674777117182754,0.7771546173865782,0.7885582018790414,0.7789999999999999,0.2801,3.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/GUE/gue__3e-5_covid_seed17/results/gue_DNABERT2_bpe_3e-5_covid_seed17,DNABERT2,3e-5,GUE,covid,17,0.11856457242582898,0.0,0.023554905466168265,0.013173841380647665,0.1111111111111111,14.7207,8.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/GB/gb_DNABERT2_1e-4_human_nontata_promoters_seed22/results/DNABERT2_1e-4_human_nontata_promoters_seed22,DNABERT2,1e-4,GB,human_nontata_promoters,22,0.7913091613617492,0.6263632899889815,0.7902478649062346,0.8209813353120354,0.8055714833577663,2.9346,4.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/GB/gb_DNABERT2_3e-5_human_enhancers_cohn_seed45/results/DNABERT2_3e-5_human_enhancers_cohn_seed45,DNABERT2,3e-5,GB,human_enhancers_cohn,45,0.7405541561712846,0.4823535246052679,0.7404830504907245,0.7414213930503213,0.7409323794377127,2.8451,10.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/GB/gb_DNABERT2_1e-4_human_enhancers_ensembl_seed22/results/DNABERT2_1e-4_human_enhancers_ensembl_seed22,DNABERT2,1e-4,GB,human_enhancers_ensembl,22,0.4974812709894084,0.0,0.3322120153534308,0.2487406354947042,0.5,35.1826,4.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/GB/gb_DNABERT2_3e-5_human_nontata_promoters_seed45/results/DNABERT2_3e-5_human_nontata_promoters_seed45,DNABERT2,3e-5,GB,human_nontata_promoters,45,0.9620813728203709,0.9245690906558276,0.9618652389080404,0.9608330720954963,0.9637405902255871,2.7316,10.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/GB/gb_DNABERT2_1e-4_human_enhancers_cohn_seed44/results/DNABERT2_1e-4_human_enhancers_cohn_seed44,DNABERT2,1e-4,GB,human_enhancers_cohn,44,0.5548758546239655,0.23018323443726207,0.46095450995187415,0.7177046840534579,0.5608442597897769,2.975,4.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/GB/gb_DNABERT2_1e-4_human_enhancers_cohn_seed22/results/DNABERT2_1e-4_human_enhancers_cohn_seed22,DNABERT2,1e-4,GB,human_enhancers_cohn,22,0.6894566390788053,0.3853464380844719,0.6851235432245376,0.6975195016463702,0.6879458434568182,2.9974,4.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/GB/gb_DNABERT2_3e-5_dummy_mouse_enhancers_seed45/results/DNABERT2_3e-5_dummy_mouse_enhancers_seed45,DNABERT2,3e-5,GB,dummy_mouse_enhancers,45,0.7107438016528925,0.47997628182776086,0.7078705939159826,0.7506027727546715,0.7298231066887784,0.1523,10.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/GB/gb_DNABERT2_3e-5_human_ocr_ensembl_seed42/results/DNABERT2_3e-5_human_ocr_ensembl_seed42,DNABERT2,3e-5,GB,human_ocr_ensembl,42,0.5952162966353857,0.20901180194246116,0.5726722562359319,0.6170720534304472,0.5932885604872143,19.1819,10.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/GB/gb__1e-4_dummy_mouse_enhancers_seed56/results/DNABERT2__1e-4_dummy_mouse_enhancers_seed56,DNABERT2,1e-4,GB,dummy_mouse_enhancers,56,0.5619834710743802,0.10168336232068405,0.3764705882352941,0.7791666666666667,0.5092592592592593,0.1566,4.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/GB/gb__1e-4_human_enhancers_ensembl_seed55/results/DNABERT2__1e-4_human_enhancers_ensembl_seed55,DNABERT2,1e-4,GB,human_enhancers_ensembl,55,0.4974812709894084,0.0,0.3322120153534308,0.2487406354947042,0.5,33.6427,4.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/GB/gb_DNABERT2_3e-5_human_ocr_ensembl_seed43/results/DNABERT2_3e-5_human_ocr_ensembl_seed43,DNABERT2,3e-5,GB,human_ocr_ensembl,43,0.7955481803616388,0.5937139324896942,0.7952863483346373,0.797803158561149,0.7959137802092836,20.4219,10.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/GB/gb_DNABERT2_3e-5_human_ocr_ensembl_seed44/results/DNABERT2_3e-5_human_ocr_ensembl_seed44,DNABERT2,3e-5,GB,human_ocr_ensembl,44,0.8028725108720531,0.6061434136972583,0.8028610928321982,0.8031464414990661,0.8029969906225154,18.1961,10.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/GB/gb_DNABERT2_1e-4_human_ensembl_regulatory_seed44/results/DNABERT2_1e-4_human_ensembl_regulatory_seed44,DNABERT2,1e-4,GB,human_ensembl_regulatory,44,0.6731474434373487,0.0,0.40232404267637084,0.33657372171867433,0.5,37.7935,4.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/GB/gb__1e-4_human_enhancers_ensembl_seed56/results/DNABERT2__1e-4_human_enhancers_ensembl_seed56,DNABERT2,1e-4,GB,human_enhancers_ensembl,56,0.4974812709894084,0.0,0.3322120153534308,0.2487406354947042,0.5,34.5926,4.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/GB/gb__1e-4_drosophilia_enhancers_seed56/results/DNABERT2__1e-4_drosophilia_enhancers_seed56,DNABERT2,1e-4,GB,drosophilia_enhancers,56,0.5267727930535456,0.0,0.34502369668246446,0.2633863965267728,0.5,0.832,4.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/GB/gb__1e-4_human_ocr_ensembl_seed56/results/DNABERT2__1e-4_human_ocr_ensembl_seed56,DNABERT2,1e-4,GB,human_ocr_ensembl,56,0.5042915999084459,0.0,0.33523526950435545,0.2521457999542229,0.5,48.423,4.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/GB/gb_DNABERT2_3e-5_human_enhancers_ensembl_seed45/results/DNABERT2_3e-5_human_enhancers_ensembl_seed45,DNABERT2,3e-5,GB,human_enhancers_ensembl,45,0.894794626711444,0.7896000746635742,0.8947861478761949,0.8948279655090685,0.8947721111300069,14.1637,10.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/GB/gb_DNABERT2_3e-5_human_enhancers_ensembl_seed42/results/DNABERT2_3e-5_human_enhancers_ensembl_seed42,DNABERT2,3e-5,GB,human_enhancers_ensembl,42,0.8813614053216223,0.7641317069925997,0.8812054659227433,0.8829324131902079,0.8812012547899635,15.5211,10.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/GB/gb__1e-4_human_enhancers_cohn_seed55/results/DNABERT2__1e-4_human_enhancers_cohn_seed55,DNABERT2,1e-4,GB,human_enhancers_cohn,55,0.5793450881612091,0.2647697272701864,0.5096033126541523,0.7067871741784786,0.5847526070671853,2.8954,4.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/GB/gb_DNABERT2_1e-4_human_ensembl_regulatory_seed66/results/DNABERT2_1e-4_human_ensembl_regulatory_seed66,DNABERT2,1e-4,GB,human_ensembl_regulatory,66,0.8412440323808206,0.6274374038151495,0.8089588609839224,0.8346281903048492,0.7941157582596754,33.429,4.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/GB/gb_DNABERT2_3e-5_human_enhancers_cohn_seed43/results/DNABERT2_3e-5_human_enhancers_cohn_seed43,DNABERT2,3e-5,GB,human_enhancers_cohn,43,0.7398344728319539,0.4825528321700846,0.7395236351261566,0.742090467671863,0.7404651018219682,3.0786,10.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/GB/gb_DNABERT2_3e-5_dummy_mouse_enhancers_seed46/results/DNABERT2_3e-5_dummy_mouse_enhancers_seed46,DNABERT2,3e-5,GB,dummy_mouse_enhancers,46,0.7520661157024794,0.5449200451509143,0.751233552631579,0.7778895917193789,0.7671365395245993,0.1538,10.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/GB/gb__1e-4_demo_coding_vs_intergenomic_seed57/results/DNABERT2__1e-4_demo_coding_vs_intergenomic_seed57,DNABERT2,1e-4,GB,demo_coding_vs_intergenomic,57,0.8485,0.7140911241204293,0.8469541991499645,0.8650202354672554,0.8492451130105375,7.9602,4.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/GB/gb__1e-4_drosophilia_enhancers_seed55/results/DNABERT2__1e-4_drosophilia_enhancers_seed55,DNABERT2,1e-4,GB,drosophilia_enhancers,55,0.5267727930535456,0.0,0.34502369668246446,0.2633863965267728,0.5,0.812,4.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/GB/gb_DNABERT2_3e-5_human_ocr_ensembl_seed45/results/DNABERT2_3e-5_human_ocr_ensembl_seed45,DNABERT2,3e-5,GB,human_ocr_ensembl,45,0.5831998168917373,0.1676245643243692,0.5826711585406946,0.5840771003561701,0.5835482980678002,17.5005,10.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/GB/gb_DNABERT2_1e-4_human_ensembl_regulatory_seed22/results/DNABERT2_1e-4_human_ensembl_regulatory_seed22,DNABERT2,1e-4,GB,human_ensembl_regulatory,22,0.8359164187365945,0.6529501651384786,0.8221022227002859,0.8133309342757888,0.8401706243430671,34.9638,4.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/GB/gb_DNABERT2_1e-4_demo_human_or_worm_seed22/results/DNABERT2_1e-4_demo_human_or_worm_seed22,DNABERT2,1e-4,GB,demo_human_or_worm,22,0.5061,0.0,0.33603346391341876,0.25305,0.5,10.9751,4.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/GB/gb__1e-4_demo_human_or_worm_seed55/results/DNABERT2__1e-4_demo_human_or_worm_seed55,DNABERT2,1e-4,GB,demo_human_or_worm,55,0.9331,0.8672485544229249,0.9330908408051979,0.9338670257137085,0.9333816645269482,10.3644,4.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/GB/gb_DNABERT2_3e-5_human_nontata_promoters_seed42/results/DNABERT2_3e-5_human_nontata_promoters_seed42,DNABERT2,3e-5,GB,human_nontata_promoters,42,0.9565458068087462,0.913535567507649,0.9563053918345825,0.9552796241033986,0.9582608077096748,3.0126,10.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/GB/gb__1e-4_human_nontata_promoters_seed55/results/DNABERT2__1e-4_human_nontata_promoters_seed55,DNABERT2,1e-4,GB,human_nontata_promoters,55,0.5480210351508442,0.0,0.3540139460039335,0.2740105175754221,0.5,2.7862,4.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/GB/gb__1e-4_human_nontata_promoters_seed56/results/DNABERT2__1e-4_human_nontata_promoters_seed56,DNABERT2,1e-4,GB,human_nontata_promoters,56,0.7979518405756989,0.6316341696494615,0.7973615645790206,0.8211088197208767,0.8106125554380301,2.8366,4.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/GB/gb_DNABERT2_3e-5_human_enhancers_ensembl_seed46/results/DNABERT2_3e-5_human_enhancers_ensembl_seed46,DNABERT2,3e-5,GB,human_enhancers_ensembl,46,0.891500904159132,0.7834468983121601,0.8914872012386912,0.8918668139176746,0.8915801368445888,14.3721,10.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/GB/gb__1e-4_human_ocr_ensembl_seed57/results/DNABERT2__1e-4_human_ocr_ensembl_seed57,DNABERT2,1e-4,GB,human_ocr_ensembl,57,0.5042915999084459,0.0,0.33523526950435545,0.2521457999542229,0.5,48.3301,4.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/GB/gb_DNABERT2_3e-5_human_enhancers_ensembl_seed44/results/DNABERT2_3e-5_human_enhancers_ensembl_seed44,DNABERT2,3e-5,GB,human_enhancers_ensembl,44,0.8767114440712994,0.7535357748027834,0.8766844714963882,0.8768766172957426,0.876659188875901,14.5556,10.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/GB/gb_DNABERT2_1e-4_dummy_mouse_enhancers_seed44/results/DNABERT2_1e-4_dummy_mouse_enhancers_seed44,DNABERT2,1e-4,GB,dummy_mouse_enhancers,44,0.7355371900826446,0.49695042371968046,0.7353745215965009,0.750140056022409,0.7468214483139857,0.1619,4.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/GB/gb_DNABERT2_3e-5_dummy_mouse_enhancers_seed43/results/DNABERT2_3e-5_dummy_mouse_enhancers_seed43,DNABERT2,3e-5,GB,dummy_mouse_enhancers,43,0.71900826446281,0.4574918593200584,0.7189890710382514,0.7291897891231964,0.7283029297954671,0.1651,10.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/GB/gb_DNABERT2_3e-5_dummy_mouse_enhancers_seed42/results/DNABERT2_3e-5_dummy_mouse_enhancers_seed42,DNABERT2,3e-5,GB,dummy_mouse_enhancers,42,0.7107438016528925,0.4633453944769094,0.7094738286341498,0.7372463768115942,0.7262299613045882,0.1674,10.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/GB/gb__1e-4_human_enhancers_cohn_seed57/results/DNABERT2__1e-4_human_enhancers_cohn_seed57,DNABERT2,1e-4,GB,human_enhancers_cohn,57,0.5340050377833753,0.18834693611069867,0.41909269274569033,0.7197754140450865,0.5403532038563355,2.943,4.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/GB/gb_DNABERT2_3e-5_dummy_mouse_enhancers_seed44/results/DNABERT2_3e-5_dummy_mouse_enhancers_seed44,DNABERT2,3e-5,GB,dummy_mouse_enhancers,44,0.6859504132231405,0.4627234485823428,0.6780112044817928,0.7536544850498339,0.711028192371476,0.1569,10.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/GB/gb_DNABERT2_3e-5_human_nontata_promoters_seed44/results/DNABERT2_3e-5_human_nontata_promoters_seed44,DNABERT2,3e-5,GB,human_nontata_promoters,44,0.9587600332133961,0.9168343633468107,0.9584045634235814,0.958109690822014,0.9587248789177754,2.7842,10.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/GB/gb_DNABERT2_1e-4_demo_coding_vs_intergenomic_seed22/results/DNABERT2_1e-4_demo_coding_vs_intergenomic_seed22,DNABERT2,1e-4,GB,demo_coding_vs_intergenomic,22,0.4965,0.0,0.3317741396592048,0.24825,0.5,7.8515,4.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/GB/gb__1e-4_demo_coding_vs_intergenomic_seed56/results/DNABERT2__1e-4_demo_coding_vs_intergenomic_seed56,DNABERT2,1e-4,GB,demo_coding_vs_intergenomic,56,0.921,0.8425408720984144,0.9209914544357118,0.9214229925455589,0.9211179347788041,7.7124,4.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/GB/gb__1e-4_demo_human_or_worm_seed57/results/DNABERT2__1e-4_demo_human_or_worm_seed57,DNABERT2,1e-4,GB,demo_human_or_worm,57,0.9155,0.8315437941468089,0.9154978020978326,0.9158452945349859,0.9156985125666104,10.8321,4.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/GB/gb_DNABERT2_3e-5_human_nontata_promoters_seed43/results/DNABERT2_3e-5_human_nontata_promoters_seed43,DNABERT2,3e-5,GB,human_nontata_promoters,43,0.9678937171325768,0.9358791639585583,0.9676869709815881,0.9667313518160353,0.9691509398949694,3.363,10.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/GB/gb__1e-4_human_ocr_ensembl_seed55/results/DNABERT2__1e-4_human_ocr_ensembl_seed55,DNABERT2,1e-4,GB,human_ocr_ensembl,55,0.5042915999084459,0.0,0.33523526950435545,0.2521457999542229,0.5,46.6581,4.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/GB/gb__1e-4_human_nontata_promoters_seed57/results/DNABERT2__1e-4_human_nontata_promoters_seed57,DNABERT2,1e-4,GB,human_nontata_promoters,57,0.8059784112925547,0.6245994737774397,0.8059667577952476,0.8118692694505582,0.8127307984931991,2.8668,4.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/GB/gb__1e-4_human_enhancers_cohn_seed56/results/DNABERT2__1e-4_human_enhancers_cohn_seed56,DNABERT2,1e-4,GB,human_enhancers_cohn,56,0.5653112630442605,0.21352112956699484,0.4971726905513103,0.6614656406415895,0.570589743722576,2.9768,4.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/GB/gb_DNABERT2_3e-5_human_enhancers_ensembl_seed43/results/DNABERT2_3e-5_human_enhancers_ensembl_seed43,DNABERT2,3e-5,GB,human_enhancers_ensembl,43,0.8703823301472488,0.740830853553249,0.8703604845869255,0.870491845416769,0.8703390238987933,16.4394,10.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/GB/gb__1e-4_dummy_mouse_enhancers_seed57/results/DNABERT2__1e-4_dummy_mouse_enhancers_seed57,DNABERT2,1e-4,GB,dummy_mouse_enhancers,57,0.7272727272727273,0.5248573589278202,0.7235721703011423,0.7773148148148148,0.7483416252072969,0.1558,4.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/GB/gb_DNABERT2_3e-5_human_enhancers_cohn_seed44/results/DNABERT2_3e-5_human_enhancers_cohn_seed44,DNABERT2,3e-5,GB,human_enhancers_cohn,44,0.7405541561712846,0.4826313039889849,0.7404487606715542,0.741648874551301,0.7409828889360887,2.9423,10.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/GB/gb_DNABERT2_3e-5_human_enhancers_cohn_seed42/results/DNABERT2_3e-5_human_enhancers_cohn_seed42,DNABERT2,3e-5,GB,human_enhancers_cohn,42,0.7340770061173084,0.4736596135784959,0.7332578702125241,0.7386744136613126,0.734999456051556,3.1564,10.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/GB/gb_DNABERT2_3e-5_human_ocr_ensembl_seed46/results/DNABERT2_3e-5_human_ocr_ensembl_seed46,DNABERT2,3e-5,GB,human_ocr_ensembl,46,0.738956282902266,0.4782190929234122,0.7389459402541354,0.7391543449032926,0.7390647564117729,18.029,10.0
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/GB/gb__1e-4_dummy_mouse_enhancers_seed55/results/DNABERT2__1e-4_dummy_mouse_enhancers_seed55,DNABERT2,1e-4,GB,dummy_mouse_enhancers,55,0.7272727272727273,0.44922798876003694,0.7245637028350693,0.7242424242424242,0.7249861802100608,0.1515,4.0
