model,task,task_category,task_benchmark,replicate_number,accuracy,f1,mcc,precision,recall,eval_loss,runtime,samples_per_second,steps_per_second,sequence_length,epoch,lr
DNABERT-1 (6-mer),tf_0,Transcription Factor (human),GUE,3,0.827,0.8264360908592014,0.6582915675070663,0.8313056482040599,0.827,0.3627661764621734,0.5186,1928.169,30.851,100.0,3.0,3e-05
DNABERT-1 (6-mer),tf_1,Transcription Factor (human),GUE,3,0.843,0.8418026039089871,0.6966265840321789,0.853708890364681,0.843,0.3318923413753509,0.5185,1928.8,30.861,100.0,3.0,3e-05
DNABERT-1 (6-mer),tf_2,Transcription Factor (human),GUE,3,0.826,0.8249349039556664,0.660081339434746,0.8341314222929206,0.8260000000000001,0.3929922580718994,0.5196,1924.648,30.794,100.0,3.0,3e-05
DNABERT-1 (6-mer),tf_3,Transcription Factor (human),GUE,3,0.758,0.755455761745197,0.5270841106760926,0.7692031586503949,0.758,0.469416856765747,0.5186,1928.121,30.85,100.0,3.0,3e-05
DNABERT-1 (6-mer),tf_4,Transcription Factor (human),GUE,3,0.859,0.8585074644838684,0.7230515307770241,0.8640693009463773,0.859,0.3193065822124481,0.5192,1925.921,30.815,100.0,3.0,3e-05
DNABERT-1 (6-mer),prom_core_all,Regulatory (human),GUE,3,0.8449324324324324,0.8449302908789715,0.6899302128883186,0.8449815654000251,0.8449486482735447,0.368455559015274,2.769,2137.917,66.81,70.0,4.0,3e-05
DNABERT-1 (6-mer),prom_core_tata,Regulatory (human),GUE,3,0.8907014681892332,0.8906595673876871,0.782691171548715,0.8917712200742542,0.8909204138988247,0.2910292744636535,0.3883,1578.765,100.443,70.0,10.0,3e-05
DNABERT-1 (6-mer),prom_core_notata,Regulatory (human),GUE,3,0.8420953457697381,0.8420829598992118,0.6843671329294405,0.8422498254551593,0.8421173203019103,0.3646819591522217,2.4798,2140.094,66.941,70.0,4.0,3e-05
DNABERT-1 (6-mer),mouse_0,Transcription Factor (mouse),GUE,3,0.7246913580246913,0.7239132993300736,0.4519372053383753,0.7272531077348066,0.7246913580246914,0.5505925416946411,0.4228,1915.882,30.749,100.0,4.93,3e-05
DNABERT-1 (6-mer),mouse_1,Transcription Factor (mouse),GUE,3,0.9031875463306152,0.9031695317656572,0.806682650624128,0.903493119346778,0.9031895883822372,0.2380557209253311,3.4462,1957.237,30.759,100.0,0.59,3e-05
DNABERT-1 (6-mer),mouse_2,Transcription Factor (mouse),GUE,3,0.850609756097561,0.850296668188042,0.7041710894732699,0.853567545273893,0.850609756097561,0.3201521337032318,0.18,1822.028,33.33,100.0,12.2,3e-05
DNABERT-1 (6-mer),mouse_3,Transcription Factor (mouse),GUE,3,0.7322175732217573,0.7308558558558558,0.4701203026422975,0.7376198654644339,0.7325280112044819,0.699089527130127,0.1245,1919.928,32.133,100.0,16.67,3e-05
DNABERT-1 (6-mer),mouse_4,Transcription Factor (mouse),GUE,3,0.7063197026022305,0.7063197026022303,0.4126398036149825,0.7063199018074913,0.7063199018074913,0.5661830902099609,0.9703,1940.643,30.918,100.0,2.12,3e-05
DNABERT-1 (6-mer),reconstructed,Splice Sites (human),GUE,3,0.898947829899167,0.8932293825907786,0.8292528329447718,0.88743985576551,0.8994924691714807,0.2674140036106109,13.5268,337.256,21.143,400.0,5.0,3e-05
DNABERT-1 (6-mer),H3,EMP (yeast),GUE,4,0.8603874415497662,0.8603515481159223,0.7207960519998388,0.8604829751440317,0.8603130968743864,0.3249378502368927,5.7213,261.653,16.43,500.0,3.0,3e-05
DNABERT-1 (6-mer),H3K14ac,EMP (yeast),GUE,4,0.7068078668683813,0.698766157876296,0.3979074350484102,0.7000280758152959,0.6978851296517565,0.5672114491462708,12.6361,261.552,16.382,500.0,3.0,3e-05
DNABERT-1 (6-mer),H3K36me3,EMP (yeast),GUE,4,0.7465596330275229,0.7411989451189931,0.4838165702733795,0.7440809461805555,0.7397549638081331,0.535635769367218,13.4558,259.219,16.201,500.0,3.0,3e-05
DNABERT-1 (6-mer),H3K4me1,EMP (yeast),GUE,4,0.7209595959595959,0.7150559690558519,0.4337075234231043,0.7200238467844102,0.7137293509577103,0.5681522488594055,12.0926,261.979,16.374,500.0,3.0,3e-05
DNABERT-1 (6-mer),H3K4me2,EMP (yeast),GUE,4,0.6705767350928641,0.6465607162559728,0.3050918739416958,0.6605837771305902,0.6449104218503343,0.6083822846412659,11.7789,260.55,16.3,500.0,3.0,3e-05
DNABERT-1 (6-mer),H3K4me3,EMP (yeast),GUE,4,0.6380434782608696,0.6379535441075717,0.2831272685203427,0.6419006877006389,0.6412273814149905,0.6360559463500977,14.047,261.977,16.374,500.0,3.0,3e-05
DNABERT-1 (6-mer),H3K79me3,EMP (yeast),GUE,4,0.8033980582524272,0.8026377676917813,0.6052990475025527,0.802793407263255,0.8025057086108822,0.4462998211383819,11.0125,261.885,16.436,500.0,3.0,3e-05
DNABERT-1 (6-mer),H3K9ac,EMP (yeast),GUE,4,0.7499100395825836,0.7496590127123482,0.5073749055381659,0.7525090743819147,0.7548713302680227,0.5119773149490356,10.6407,261.168,16.352,500.0,3.0,3e-05
DNABERT-1 (6-mer),H4,EMP (yeast),GUE,4,0.8959616700889802,0.8944821609128991,0.7889953072595384,0.8948869906015753,0.89410870052292,0.2904087901115417,5.5851,261.588,16.472,500.0,3.0,3e-05
DNABERT-1 (6-mer),H4ac,EMP (yeast),GUE,4,0.6926686217008797,0.690899202320522,0.381971558006963,0.6913100005164428,0.6906621069630474,0.5996785759925842,13.0315,261.673,16.422,500.0,3.0,3e-05
DNABERT-1 (6-mer),prom_300_all,Regulatory (human),GUE,4,0.954054054054054,0.9540472568075264,0.9081502828283752,0.9541348590050618,0.954015431676026,0.1400175094604492,12.079,490.108,30.632,300.0,4.0,3e-05
DNABERT-1 (6-mer),prom_300_notata,Regulatory (human),GUE,4,0.9645750895044282,0.9645707105715298,0.9291416951940232,0.9645747409281532,0.964566954298498,0.1045560091733932,10.8015,491.321,30.736,300.0,4.0,3e-05
DNABERT-1 (6-mer),prom_300_tata,Regulatory (human),GUE,4,0.8091353996737357,0.8090052807758985,0.6180148726076552,0.8089811047440514,0.8090337701075956,0.4455402195453644,1.256,488.058,31.051,300.0,10.0,3e-05
DNABERT-1 (6-mer),tf_0,Transcription Factor (human),GUE,4,0.835,0.8344236286513353,0.6747138239841312,0.8397304061755889,0.835,0.3603884875774383,0.5083,1967.175,31.475,100.0,3.0,3e-05
DNABERT-1 (6-mer),tf_1,Transcription Factor (human),GUE,4,0.84,0.8388078226563666,0.6902873877693808,0.850365204201085,0.8400000000000001,0.3419096171855926,0.5049,1980.507,31.688,100.0,3.0,3e-05
DNABERT-1 (6-mer),tf_2,Transcription Factor (human),GUE,4,0.792,0.7916992136645316,0.5856939336629475,0.7936963903506654,0.792,0.4617692530155182,0.5033,1986.912,31.791,100.0,3.0,3e-05
DNABERT-1 (6-mer),tf_3,Transcription Factor (human),GUE,4,0.754,0.7514137082203243,0.518912263998944,0.7650294662682182,0.754,0.4794633984565735,0.5028,1989.043,31.825,100.0,3.0,3e-05
DNABERT-1 (6-mer),tf_4,Transcription Factor (human),GUE,4,0.849,0.8484725328869795,0.7029108196133187,0.8539280947918821,0.849,0.3586010336875915,0.5066,1973.981,31.584,100.0,3.0,3e-05
DNABERT-1 (6-mer),prom_core_all,Regulatory (human),GUE,4,0.8430743243243243,0.8429581731306416,0.6874268140157995,0.8442737402180387,0.8431539857851409,0.3706663250923157,2.7001,2192.526,68.516,70.0,4.0,3e-05
DNABERT-1 (6-mer),prom_core_tata,Regulatory (human),GUE,4,0.8858075040783034,0.8856172563069113,0.775500291814801,0.8893074066919924,0.8861991142905808,0.2974071502685547,0.5065,1210.154,76.992,70.0,10.0,3e-05
DNABERT-1 (6-mer),prom_core_notata,Regulatory (human),GUE,4,0.8417184850197852,0.8416759362254356,0.6839263706332636,0.8421704154962684,0.841756080642724,0.3620254099369049,2.4172,2195.501,68.674,70.0,4.0,3e-05
DNABERT-1 (6-mer),mouse_0,Transcription Factor (mouse),GUE,4,0.7382716049382716,0.7382716049382716,0.4765432098765432,0.7382716049382716,0.7382716049382716,0.5117452144622803,0.4135,1959.016,31.441,100.0,4.93,3e-05
DNABERT-1 (6-mer),mouse_1,Transcription Factor (mouse),GUE,4,0.8936990363232024,0.893672776469876,0.7877956678134062,0.8940943799442618,0.8937013858922241,0.2480965852737426,3.3679,2002.707,31.473,100.0,0.59,3e-05
DNABERT-1 (6-mer),mouse_2,Transcription Factor (mouse),GUE,4,0.8384146341463414,0.838413132186312,0.6768418509842056,0.8384272169548244,0.8384146341463414,0.3358394503593445,0.1858,1764.965,32.286,100.0,12.2,3e-05
DNABERT-1 (6-mer),mouse_3,Transcription Factor (mouse),GUE,4,0.7280334728033473,0.7278619602347376,0.4569750379850011,0.7288242730720607,0.7281512605042016,0.6283812522888184,0.1279,1869.046,31.281,100.0,16.67,3e-05
DNABERT-1 (6-mer),mouse_4,Transcription Factor (mouse),GUE,4,0.7047265002655337,0.7042820504129524,0.4107480702989451,0.7060027014142698,0.7047472874093829,0.574383556842804,0.9484,1985.515,31.633,100.0,2.12,3e-05
DNABERT-1 (6-mer),reconstructed,Splice Sites (human),GUE,4,0.9099079351161772,0.904142919190063,0.8466280817416096,0.90261039944874,0.9060824652224158,0.2568739056587219,13.0593,349.329,21.9,400.0,5.0,3e-05
DNABERT-1 (6-mer),H3,EMP (yeast),GUE,5,0.8670674682698731,0.8669418324145013,0.7347281143198194,0.8678627938112591,0.8668659966798165,0.3279411494731903,5.7464,260.511,16.358,500.0,3.0,3e-05
DNABERT-1 (6-mer),H3K14ac,EMP (yeast),GUE,5,0.6962178517397882,0.6863228433336586,0.3739675749044032,0.6890725683605561,0.6849180823698167,0.5796500444412231,12.6551,261.159,16.357,500.0,3.0,3e-05
DNABERT-1 (6-mer),H3K36me3,EMP (yeast),GUE,5,0.7362385321100917,0.730614043099604,0.4626796392378846,0.7334658570507819,0.7292331427703531,0.5319226384162903,13.3661,260.959,16.31,500.0,3.0,3e-05
DNABERT-1 (6-mer),H3K4me1,EMP (yeast),GUE,5,0.7149621212121212,0.711620923628291,0.4234847488445336,0.7123401716833665,0.7111462601284668,0.5741068720817566,12.1512,260.715,16.295,500.0,3.0,3e-05
DNABERT-1 (6-mer),H3K4me2,EMP (yeast),GUE,5,0.6722059302704464,0.6284678900672351,0.3042326369862593,0.6750622888232249,0.6321779493884547,0.612200140953064,11.7783,260.564,16.301,500.0,3.0,3e-05
DNABERT-1 (6-mer),H3K4me3,EMP (yeast),GUE,5,0.6415760869565217,0.6395632955923002,0.2794360258430194,0.6400437278368003,0.6393930555567906,0.6371758580207825,14.1193,260.636,16.29,500.0,3.0,3e-05
DNABERT-1 (6-mer),H3K79me3,EMP (yeast),GUE,5,0.8009708737864077,0.7993400127226464,0.6003320019156076,0.801913504668061,0.7984286119630866,0.4543591737747192,11.0635,260.677,16.36,500.0,3.0,3e-05
DNABERT-1 (6-mer),H3K9ac,EMP (yeast),GUE,5,0.7571068729758906,0.7568166717982789,0.5211380982084657,0.7593011315901383,0.7618431664170429,0.5090896487236023,10.6552,260.81,16.33,500.0,3.0,3e-05
DNABERT-1 (6-mer),H4,EMP (yeast),GUE,5,0.8959616700889802,0.8945507037170697,0.7891048462621232,0.8946790925672594,0.8944257943485145,0.2912986874580383,5.6109,260.386,16.397,500.0,3.0,3e-05
DNABERT-1 (6-mer),H4ac,EMP (yeast),GUE,5,0.680058651026393,0.6794791108009555,0.3596177488090378,0.6794720903021543,0.6801462904911181,0.5917028784751892,13.0663,260.976,16.378,500.0,3.0,3e-05
DNABERT-1 (6-mer),prom_300_all,Regulatory (human),GUE,5,0.958277027027027,0.9582768258304296,0.916707278896354,0.9583716634794476,0.9583356161256448,0.1280433386564254,12.233,483.937,30.246,300.0,4.0,3e-05
DNABERT-1 (6-mer),prom_300_notata,Regulatory (human),GUE,5,0.9675899755040512,0.96758480896144,0.935176491115864,0.9676104966489478,0.9675659955257272,0.1062004342675209,10.8503,489.109,30.598,300.0,4.0,3e-05
DNABERT-1 (6-mer),prom_300_tata,Regulatory (human),GUE,5,0.8890701468189234,0.8889847661659742,0.7779695323319484,0.8889847661659742,0.8889847661659742,0.3006214499473572,1.2603,486.389,30.945,300.0,10.0,3e-05
DNABERT-1 (6-mer),tf_0,Transcription Factor (human),GUE,5,0.835,0.8345352094032137,0.673796079685874,0.8388068335821288,0.835,0.3559177219867706,0.505,1980.314,31.685,100.0,3.0,3e-05
DNABERT-1 (6-mer),tf_1,Transcription Factor (human),GUE,5,0.839,0.8377720970022098,0.6885026588539611,0.849584005345851,0.839,0.3399143815040588,0.5073,1971.329,31.541,100.0,3.0,3e-05
DNABERT-1 (6-mer),tf_2,Transcription Factor (human),GUE,5,0.808,0.8073959938366718,0.6199002844761639,0.811912632056517,0.808,0.4226290285587311,0.5073,1971.193,31.539,100.0,3.0,3e-05
DNABERT-1 (6-mer),tf_3,Transcription Factor (human),GUE,5,0.763,0.7618662451933657,0.531081263981018,0.7681058069882849,0.7629999999999999,0.4747682809829712,0.5063,1974.942,31.599,100.0,3.0,3e-05
DNABERT-1 (6-mer),tf_4,Transcription Factor (human),GUE,5,0.844,0.8434363709353673,0.693007749061827,0.849025974025974,0.8440000000000001,0.350041002035141,0.5061,1975.917,31.615,100.0,3.0,3e-05
DNABERT-1 (6-mer),prom_core_all,Regulatory (human),GUE,5,0.8454391891891891,0.8454375970990617,0.6909342996495169,0.8454802610379721,0.8454540391091243,0.3619196712970733,2.7168,2179.006,68.094,70.0,4.0,3e-05
DNABERT-1 (6-mer),prom_core_tata,Regulatory (human),GUE,5,0.8809135399673735,0.8806276325863168,0.7670416937218179,0.8856824494541696,0.881371359223301,0.289302110671997,0.5244,1168.979,74.372,70.0,10.0,3e-05
DNABERT-1 (6-mer),prom_core_notata,Regulatory (human),GUE,5,0.8603730921424534,0.8603727748557254,0.7207676060318567,0.8603876930156458,0.8603799130581995,0.3329716622829437,2.4778,2141.81,66.995,70.0,4.0,3e-05
DNABERT-1 (6-mer),mouse_0,Transcription Factor (mouse),GUE,5,0.737037037037037,0.7370045684652426,0.4741911727726794,0.7371541501976284,0.737037037037037,0.5405690670013428,0.4155,1949.48,31.288,100.0,4.93,3e-05
DNABERT-1 (6-mer),mouse_1,Transcription Factor (mouse),GUE,5,0.8874722016308376,0.8874072520219972,0.7758527205887383,0.8883774625793688,0.8874757819668366,0.2568462491035461,3.3572,2009.139,31.574,100.0,0.59,3e-05
DNABERT-1 (6-mer),mouse_2,Transcription Factor (mouse),GUE,5,0.8719512195121951,0.8711415422606353,0.7534310028961481,0.8815408085430969,0.8719512195121951,0.3871400952339172,0.179,1832.716,33.525,100.0,12.2,3e-05
DNABERT-1 (6-mer),mouse_3,Transcription Factor (mouse),GUE,5,0.698744769874477,0.6975534308211473,0.4014268445628274,0.7024216524216524,0.6990196078431372,0.6556101441383362,0.1289,1854.273,31.034,100.0,16.67,3e-05
DNABERT-1 (6-mer),mouse_4,Transcription Factor (mouse),GUE,5,0.6999468932554435,0.6998114325007074,0.4002239476772852,0.7002882935418178,0.6999358093549122,0.5701474547386169,0.9476,1987.084,31.658,100.0,2.12,3e-05
DNABERT-1 (6-mer),reconstructed,Splice Sites (human),GUE,5,0.9072775098640948,0.9020258158308536,0.8436814601229059,0.8953818694667194,0.909472700386644,0.2674610614776611,13.1974,345.675,21.671,400.0,5.0,3e-05
DNABERT-1 (6-mer),H3,EMP (yeast),GUE,6,0.8550434201736807,0.8550341051335086,0.710068973436701,0.8550306842644523,0.8550382892129738,0.3301105499267578,5.7503,260.333,16.347,500.0,3.0,3e-05
DNABERT-1 (6-mer),H3K14ac,EMP (yeast),GUE,6,0.7113464447806354,0.7044460067491564,0.4089353983891821,0.7048164532856767,0.7041195389494299,0.5674077272415161,12.6891,260.459,16.313,500.0,3.0,3e-05
DNABERT-1 (6-mer),H3K36me3,EMP (yeast),GUE,6,0.7468463302752294,0.7405587174777477,0.4838623026885353,0.7452127639553794,0.7386934556204976,0.5346245169639587,13.3537,261.201,16.325,500.0,3.0,3e-05
DNABERT-1 (6-mer),H3K4me1,EMP (yeast),GUE,6,0.71875,0.7129846258468678,0.4292354724332651,0.717564487499251,0.7117108965171104,0.5661675333976746,12.1069,261.67,16.354,500.0,3.0,3e-05
DNABERT-1 (6-mer),H3K4me2,EMP (yeast),GUE,6,0.6770935158031932,0.6431916582246626,0.3157022795637205,0.6738738738738739,0.643304924283834,0.6062306761741638,11.7202,261.856,16.382,500.0,3.0,3e-05
DNABERT-1 (6-mer),H3K4me3,EMP (yeast),GUE,6,0.6364130434782609,0.631843161885108,0.2671977057210561,0.6351853217557881,0.6320310019891995,0.6469182372093201,14.0291,262.312,16.394,500.0,3.0,3e-05
DNABERT-1 (6-mer),H3K79me3,EMP (yeast),GUE,6,0.800624133148405,0.7995511870938187,0.5994612959515234,0.8003889523006347,0.7990737863290592,0.4481538832187652,11.0057,262.046,16.446,500.0,3.0,3e-05
DNABERT-1 (6-mer),H3K9ac,EMP (yeast),GUE,6,0.7578265563152213,0.7571745646157771,0.518617614450278,0.7578833774967524,0.7607421159022592,0.5097604393959045,10.5942,262.314,16.424,500.0,3.0,3e-05
DNABERT-1 (6-mer),H4,EMP (yeast),GUE,6,0.8973305954825462,0.8958705535324663,0.7917721413486503,0.8962767779003844,0.8954957486642185,0.2944290041923523,5.5887,261.42,16.462,500.0,3.0,3e-05
DNABERT-1 (6-mer),H4ac,EMP (yeast),GUE,6,0.6964809384164223,0.694580329306503,0.3894503660415555,0.6951700081617243,0.6942813717108388,0.5918920636177063,13.0681,260.941,16.376,500.0,3.0,3e-05
DNABERT-1 (6-mer),prom_300_all,Regulatory (human),GUE,6,0.9550675675675676,0.9550673162776772,0.910171477709856,0.9550762854668412,0.9550951924393918,0.1440543681383133,12.1151,488.647,30.54,300.0,4.0,3e-05
DNABERT-1 (6-mer),prom_300_notata,Regulatory (human),GUE,6,0.9677784058790276,0.9677765752788384,0.9355730141480506,0.9677639175506644,0.9678090976882924,0.1072233468294143,10.8981,486.964,30.464,300.0,4.0,3e-05
DNABERT-1 (6-mer),prom_300_tata,Regulatory (human),GUE,6,0.8123980424143556,0.8121981303730461,0.6244352407759441,0.8123174501652276,0.812117822520507,0.4544786214828491,1.2619,485.76,30.905,300.0,10.0,3e-05
DNABERT-1 (6-mer),tf_0,Transcription Factor (human),GUE,6,0.828,0.8275689223057644,0.6593048068100431,0.8313131313131313,0.8280000000000001,0.3609149158000946,0.5074,1970.907,31.535,100.0,3.0,3e-05
DNABERT-1 (6-mer),tf_1,Transcription Factor (human),GUE,6,0.856,0.8554443279968198,0.7175378003775613,0.861559336355807,0.8560000000000001,0.3343177139759063,0.5058,1977.093,31.633,100.0,3.0,3e-05
DNABERT-1 (6-mer),tf_2,Transcription Factor (human),GUE,6,0.793,0.7911148111708166,0.5968725769539243,0.8039734412283432,0.7929999999999999,0.4470239281654358,0.5072,1971.609,31.546,100.0,3.0,3e-05
DNABERT-1 (6-mer),tf_3,Transcription Factor (human),GUE,6,0.75,0.7467082200274772,0.5135256852292992,0.7637086293902213,0.75,0.4894007742404938,0.5053,1978.898,31.662,100.0,3.0,3e-05
DNABERT-1 (6-mer),tf_4,Transcription Factor (human),GUE,6,0.847,0.846428560674269,0.6992231266243425,0.8522427815607503,0.847,0.339570552110672,0.5052,1979.36,31.67,100.0,3.0,3e-05
DNABERT-1 (6-mer),prom_core_all,Regulatory (human),GUE,6,0.847804054054054,0.8477944604285487,0.6957809898632199,0.847949295404789,0.847831704395211,0.362394630908966,2.7116,2183.241,68.226,70.0,4.0,3e-05
DNABERT-1 (6-mer),prom_core_tata,Regulatory (human),GUE,6,0.8809135399673735,0.8806276325863168,0.7670416937218179,0.8856824494541696,0.881371359223301,0.3152094483375549,0.5204,1177.981,74.945,70.0,10.0,3e-05
DNABERT-1 (6-mer),prom_core_notata,Regulatory (human),GUE,6,0.842472206519691,0.8423007288360718,0.6862149240633517,0.8438088784159107,0.8424074766312666,0.3578992187976837,2.5355,2093.112,65.471,70.0,4.0,3e-05
DNABERT-1 (6-mer),mouse_0,Transcription Factor (mouse),GUE,6,0.7148148148148148,0.7148143801468986,0.4296309392824085,0.7148161244695899,0.7148148148148148,0.5648171305656433,0.4109,1971.426,31.64,100.0,4.93,3e-05
DNABERT-1 (6-mer),mouse_1,Transcription Factor (mouse),GUE,6,0.9018532246108228,0.9018294345264268,0.8041046368125727,0.9022491807791616,0.9018555523786512,0.2349482029676437,3.3702,2001.372,31.452,100.0,0.59,3e-05
DNABERT-1 (6-mer),mouse_2,Transcription Factor (mouse),GUE,6,0.8475609756097561,0.8475609756097561,0.6951219512195121,0.8475609756097561,0.8475609756097561,0.3042114675045013,0.1776,1846.949,33.786,100.0,12.2,3e-05
DNABERT-1 (6-mer),mouse_3,Transcription Factor (mouse),GUE,6,0.7698744769874477,0.7679079047265922,0.5503853910993672,0.7802018295339045,0.7702731092436975,0.5554812550544739,0.1267,1886.752,31.577,100.0,16.67,3e-05
DNABERT-1 (6-mer),mouse_4,Transcription Factor (mouse),GUE,6,0.7073818374933617,0.7073260380145292,0.4149015567467867,0.707526880506496,0.7073747041476859,0.5722150802612305,0.9536,1974.59,31.459,100.0,2.12,3e-05
DNABERT-1 (6-mer),reconstructed,Splice Sites (human),GUE,6,0.904427882507672,0.898851055658068,0.8378482571974148,0.8958931282750534,0.902337363282753,0.2600830197334289,13.1275,347.515,21.786,400.0,5.0,3e-05
DNABERT-1 (6-mer),H3,EMP (yeast),GUE,7,0.8617234468937875,0.8615009593686269,0.7247070314679173,0.8632689858088591,0.8614403527248711,0.3257900178432464,5.7494,260.375,16.35,500.0,3.0,3e-05
DNABERT-1 (6-mer),H3K14ac,EMP (yeast),GUE,7,0.7074130105900152,0.701735095247459,0.4035974794043496,0.7012669422103068,0.7023319423357379,0.5635815858840942,12.6439,261.39,16.371,500.0,3.0,3e-05
DNABERT-1 (6-mer),H3K36me3,EMP (yeast),GUE,7,0.7368119266055045,0.730543493627936,0.4633991713143449,0.7345428979037399,0.7288907422630142,0.532924473285675,13.3508,261.257,16.329,500.0,3.0,3e-05
DNABERT-1 (6-mer),H3K4me1,EMP (yeast),GUE,7,0.7130681818181818,0.70858352876887,0.4184199842698254,0.7107647039375806,0.7076667487078513,0.5707208514213562,12.1849,259.993,16.25,500.0,3.0,3e-05
